FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000083535.11.PIBF1.wgt.RDat	PIBF1	13	7.34e+07	7.36e+07	0.253	rs4242949	 2.92	rs9564921	0.2264	-4.93	 0.888	652	 3	lasso	0.2072	2.14e-06	-0.8518	0.39434
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000136111.8.TBC1D4.wgt.RDat	TBC1D4	13	7.59e+07	7.61e+07	0.392	rs7319334	-2.59	rs9318335	0.1206	 4.89	-0.737	569	 5	lasso	0.0850	2.41e-03	-0.3598	0.71901
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000118939.13.UCHL3.wgt.RDat	UCHL3	13	7.61e+07	7.62e+07	0.582	rs7319334	-2.59	rs3818355	0.0957	-4.48	 0.103	559	15	lasso	0.0928	1.56e-03	-1.1805	0.23779
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000261105.1.RP11-173B14.5.wgt.RDat	RP11-173B14.5	13	7.62e+07	7.62e+07	0.344	rs7319334	-2.59	rs9593109	0.2257	 4.75	-1.000	557	 3	lasso	0.2717	3.66e-08	-0.3691	0.71208
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000228444.2.RP11-173B14.4.wgt.RDat	RP11-173B14.4	13	7.62e+07	7.62e+07	0.473	rs7319334	-2.59	rs9573665	0.0336	 3.90	-0.121	544	10	enet	0.0784	3.47e-03	-1.2373	0.21596
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000227354.2.RBM26-AS1.wgt.RDat	RBM26-AS1	13	8.00e+07	8.00e+07	0.447	rs1155848	-2.47	rs9574424	0.3987	 6.38	-2.278	395	 8	lasso	0.3660	5.05e-11	-2.2659	0.02346
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000260992.1.DOCK9-AS2.wgt.RDat	DOCK9-AS2	13	9.97e+07	9.97e+07	0.251	rs11618396	 3.32	rs9557137	0.0824	-3.98	 0.519	533	 6	lasso	0.0452	2.17e-02	-0.2414	0.80927
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000150403.13.TMCO3.wgt.RDat	TMCO3	13	1.14e+08	1.14e+08	0.238	rs11839787	-4.22	rs2260334	0.1653	-4.15	-1.418	361	 4	lasso	0.1002	1.04e-03	 1.6116	0.10704
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000185989.9.RASA3.wgt.RDat	RASA3	13	1.15e+08	1.15e+08	0.261	rs11839787	-4.22	rs1109630	0.1480	-4.32	 0.612	253	 2	lasso	0.2296	5.39e-07	-0.5164	0.60561
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000169062.10.UPF3A.wgt.RDat	UPF3A	13	1.15e+08	1.15e+08	0.250	rs7987231	 2.55	rs9525326	0.1059	-4.33	-0.171	182	13	enet	0.0976	1.20e-03	 0.4727	0.63643
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000092094.6.OSGEP.wgt.RDat	OSGEP	14	2.09e+07	2.09e+07	0.635	rs1243631	 2.77	rs2275007	 0.50131	-6.96	 0.4454	639	 5	lasso	 0.49281	1.37e-15	-0.7570	0.4490
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000229164.5.TRAC.wgt.RDat	TRAC	14	2.30e+07	2.30e+07	0.477	rs3764164	-3.42	rs1263638	 0.14055	 5.17	 1.5391	651	 9	lasso	 0.26345	6.27e-08	 0.2526	0.8006
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000215256.3.DHRS4-AS1.wgt.RDat	DHRS4-AS1	14	2.44e+07	2.45e+07	0.322	rs2273301	 2.94	rs2146432	 0.08070	-4.72	-0.4019	509	 5	lasso	 0.10883	6.43e-04	 0.4520	0.6513
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000187630.10.DHRS4L2.wgt.RDat	DHRS4L2	14	2.44e+07	2.45e+07	0.461	rs2273301	 2.94	rs7148185	-0.00644	-3.93	-1.4599	510	31	enet	-0.00359	4.17e-01	 0.9200	0.3575
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000092295.7.TGM1.wgt.RDat	TGM1	14	2.47e+07	2.47e+07	0.353	rs2273301	 2.94	rs2180196	 0.08518	 4.70	 0.9954	497	12	lasso	 0.06225	8.45e-03	 1.4773	0.1396
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000157379.9.DHRS1.wgt.RDat	DHRS1	14	2.48e+07	2.48e+07	0.437	rs2273301	 2.94	rs2281472	-0.00849	 3.62	 1.2748	484	60	enet	 0.13954	1.14e-04	 1.3938	0.1634
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000087301.4.TXNDC16.wgt.RDat	TXNDC16	14	5.29e+07	5.30e+07	0.257	rs809721	 2.90	rs10144981	 0.08259	-3.83	 0.7689	523	 6	lasso	 0.03341	4.21e-02	-0.5071	0.6121
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000126790.7.L3HYPDH.wgt.RDat	L3HYPDH	14	5.99e+07	6.00e+07	0.127	rs2000074	 2.60	rs8660	 0.21869	-4.91	 0.1161	468	 2	lasso	 0.16358	2.85e-05	-0.2632	0.7924
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000126773.8.PCNXL4.wgt.RDat	PCNXL4	14	6.06e+07	6.06e+07	0.219	rs8016830	 2.99	rs8011499	 0.10500	-4.17	 1.9247	316	38	enet	 0.10166	9.58e-04	-1.2974	0.1945
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000258289.3.CHURC1.wgt.RDat	CHURC1	14	6.54e+07	6.54e+07	0.595	rs422574	-1.96	rs11623886	 0.22291	-5.75	 0.2797	480	12	lasso	 0.41147	1.51e-12	 0.2137	0.8308
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000006432.11.MAP3K9.wgt.RDat	MAP3K9	14	7.12e+07	7.13e+07	0.308	rs4902857	 2.64	rs11623147	-0.00443	-3.62	-0.0219	455	25	enet	 0.05679	1.14e-02	 0.0798	0.9364
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000100731.11.PCNX.wgt.RDat	PCNX	14	7.14e+07	7.16e+07	0.274	rs4902857	 2.64	rs7154437	 0.26932	-5.45	 0.7607	444	 5	lasso	 0.27859	2.33e-08	-1.1668	0.2433
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000165861.9.ZFYVE1.wgt.RDat	ZFYVE1	14	7.34e+07	7.35e+07	0.239	rs8013337	 3.20	rs1540343	 0.05055	 3.87	-1.2778	473	 6	lasso	 0.02432	7.07e-02	-1.8230	0.0683
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000119673.10.ACOT2.wgt.RDat	ACOT2	14	7.40e+07	7.40e+07	0.505	rs177387	-1.73	rs1074501	 0.32160	 5.94	-1.4274	344	 8	lasso	 0.37192	3.25e-11	-1.5393	0.1237
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000177465.4.ACOT4.wgt.RDat	ACOT4	14	7.41e+07	7.41e+07	0.266	rs177387	-1.73	rs12590145	 0.08051	 4.54	 0.9328	353	 5	lasso	 0.13873	1.19e-04	 0.3643	0.7156
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000176903.3.PNMA1.wgt.RDat	PNMA1	14	7.42e+07	7.42e+07	0.208	rs177387	-1.73	rs8007548	 0.08977	-3.86	 1.2362	379	 5	lasso	 0.02635	6.29e-02	-1.3842	0.1663
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000259065.1.RP5-1021I20.1.wgt.RDat	RP5-1021I20.1	14	7.43e+07	7.43e+07	0.255	rs17782269	 1.67	rs17182607	 0.26239	 5.26	 1.2956	376	 4	lasso	 0.22778	6.03e-07	 1.2064	0.2277
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000119636.11.CCDC176.wgt.RDat	CCDC176	14	7.45e+07	7.45e+07	0.192	rs10146172	 2.03	rs7153587	-0.00939	 3.61	-0.1695	405	 9	enet	 0.01622	1.14e-01	 0.2277	0.8199
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000259114.1.AC005484.5.wgt.RDat	AC005484.5	14	7.45e+07	7.45e+07	0.163	rs10146172	 2.03	rs7153587	 0.02349	 3.79	-0.1695	399	 7	lasso	 0.00665	2.05e-01	-0.0778	0.9380
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000205659.6.LIN52.wgt.RDat	LIN52	14	7.46e+07	7.47e+07	0.218	rs7152804	-3.75	rs4903202	 0.02511	 4.44	-0.1301	434	 1	lasso	 0.04802	1.86e-02	-0.1301	0.8965
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000119685.15.TTLL5.wgt.RDat	TTLL5	14	7.61e+07	7.64e+07	0.232	rs8011292	-3.07	rs17183738	 0.08948	-3.82	 1.3801	614	13	lasso	 0.06892	5.85e-03	-2.1084	0.0350
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000100577.14.GSTZ1.wgt.RDat	GSTZ1	14	7.78e+07	7.78e+07	0.291	rs11620646	 3.72	rs2111699	 0.18169	 4.94	 1.0413	530	 5	lasso	 0.13605	1.39e-04	 1.4844	0.1377
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000042317.12.SPATA7.wgt.RDat	SPATA7	14	8.89e+07	8.89e+07	0.478	rs979812	 6.12	rs845758	 0.31872	-6.01	 0.3782	504	 5	lasso	 0.31036	2.73e-09	-0.2229	0.8236
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000165929.8.TC2N.wgt.RDat	TC2N	14	9.23e+07	9.23e+07	0.512	rs715864	 3.11	rs10498632	 0.30051	 5.87	 0.2713	487	40	enet	 0.36712	4.66e-11	 1.2329	0.2176
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000271780.1.RP11-1017G21.5.wgt.RDat	RP11-1017G21.5	14	1.02e+08	1.02e+08	0.242	rs17095214	 3.08	rs2474675	 0.10705	 4.72	 0.1629	325	13	enet	 0.10065	1.01e-03	 0.3513	0.7253
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000269958.1.RP11-73M18.8.wgt.RDat	RP11-73M18.8	14	1.04e+08	1.04e+08	0.353	rs743212	-3.04	rs2296482	 0.13140	 5.18	 1.4651	333	34	enet	 0.25348	1.19e-07	 1.0423	0.2973
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000126215.9.XRCC3.wgt.RDat	XRCC3	14	1.04e+08	1.04e+08	0.122	rs743212	-3.04	rs2223937	 0.01879	 3.90	 0.6750	335	 4	lasso	 0.00954	1.71e-01	 0.1411	0.8878
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000156414.14.TDRD9.wgt.RDat	TDRD9	14	1.04e+08	1.05e+08	0.201	rs4998586	 3.46	rs10149651	 0.23568	 5.15	-2.3760	358	 1	lasso	 0.19580	4.25e-06	-2.3760	0.0175
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000099814.11.CEP170B.wgt.RDat	CEP170B	14	1.05e+08	1.05e+08	0.236	rs7156096	 3.43	rs2816632	-0.01075	 3.22	-0.6115	324	29	enet	 0.01599	1.15e-01	-0.8046	0.4211
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000140104.9.C14orf79.wgt.RDat	C14orf79	14	1.05e+08	1.05e+08	0.367	rs7156096	 3.43	rs2582574	 0.31379	 5.58	 1.2914	299	 5	lasso	 0.27312	3.34e-08	 0.0504	0.9598
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000183828.10.NUDT14.wgt.RDat	NUDT14	14	1.06e+08	1.06e+08	0.361	rs7156096	 3.43	rs3825761	 0.29600	-5.49	-2.6695	243	 8	lasso	 0.25817	8.82e-08	 2.5156	0.0119
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000128463.8.EMC4.wgt.RDat	EMC4	15	3.45e+07	3.45e+07	0.278	rs8030094	 2.54	rs7168761	 0.23203	-4.79	 1.9333	440	 1	lasso	 0.21548	1.29e-06	-1.9333	5.32e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000182117.4.NOP10.wgt.RDat	NOP10	15	3.46e+07	3.46e+07	0.437	rs8030094	 2.54	rs12591967	 0.39511	-6.30	 1.2320	433	 4	lasso	 0.41275	1.36e-12	-1.2262	2.20e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000128944.9.KNSTRN.wgt.RDat	KNSTRN	15	4.07e+07	4.07e+07	0.663	rs12442713	-3.31	rs17672041	 0.49706	 6.93	 0.1034	380	 7	lasso	 0.49718	9.14e-16	 0.3492	7.27e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000128891.11.C15orf57.wgt.RDat	C15orf57	15	4.08e+07	4.09e+07	0.161	rs11557249	 3.75	rs17674454	 0.11963	-3.74	-1.0796	345	 3	lasso	 0.10106	9.91e-04	 1.2118	2.26e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000137880.4.GCHFR.wgt.RDat	GCHFR	15	4.11e+07	4.11e+07	0.252	rs11557249	 3.75	rs1869907	 0.03925	-4.01	 1.0168	298	15	enet	 0.05268	1.43e-02	-1.5521	1.21e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000247556.2.OIP5-AS1.wgt.RDat	OIP5-AS1	15	4.16e+07	4.16e+07	0.249	rs2297380	-4.93	rs16971726	 0.01376	 3.13	 1.8077	276	11	enet	 0.02694	6.08e-02	 0.8600	3.90e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000137804.8.NUSAP1.wgt.RDat	NUSAP1	15	4.16e+07	4.17e+07	0.428	rs2297380	-4.93	rs34040639	 0.25152	 5.68	 3.2117	303	27	enet	 0.25831	8.74e-08	 3.5975	3.21e-04
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000137806.4.NDUFAF1.wgt.RDat	NDUFAF1	15	4.17e+07	4.17e+07	0.402	rs2297380	-4.93	rs7163788	 0.36947	-6.47	 2.2667	295	22	enet	 0.36162	7.02e-11	-3.1289	1.75e-03
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000137815.10.RTF1.wgt.RDat	RTF1	15	4.17e+07	4.18e+07	0.351	rs2297380	-4.93	rs11855248	 0.11676	-3.63	 0.5517	338	15	enet	 0.06517	7.20e-03	 1.3923	1.64e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000103932.7.RPAP1.wgt.RDat	RPAP1	15	4.18e+07	4.18e+07	0.273	rs2297380	-4.93	rs2297380	 0.21681	 5.05	-4.9286	363	 8	lasso	 0.19376	4.80e-06	-5.0369	4.73e-07
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000137802.9.MAPKBP1.wgt.RDat	MAPKBP1	15	4.21e+07	4.21e+07	0.290	rs2297380	-4.93	rs11070349	-0.00323	 4.02	-4.5268	417	21	enet	 0.04109	2.73e-02	-4.2164	2.48e-05
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000140326.8.CDAN1.wgt.RDat	CDAN1	15	4.30e+07	4.30e+07	0.104	rs17708630	 3.05	rs16957020	 0.02422	 3.85	-0.5000	271	 5	lasso	 0.05547	1.23e-02	 0.1746	8.61e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000168803.10.ADAL.wgt.RDat	ADAL	15	4.36e+07	4.36e+07	0.246	rs7181079	 2.01	rs3809481	 0.09463	-4.23	-0.5311	259	 6	enet	 0.12707	2.31e-04	 0.4684	6.40e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000259539.1.CTD-2651B20.1.wgt.RDat	CTD-2651B20.1	15	4.54e+07	4.54e+07	0.167	rs4774580	 2.46	rs3649	 0.06950	 3.78	-0.2865	296	13	enet	 0.06920	5.76e-03	-0.7247	4.69e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000166147.9.FBN1.wgt.RDat	FBN1	15	4.87e+07	4.89e+07	0.361	rs11633810	 2.55	rs12906122	 0.01377	-3.35	-0.5033	400	 9	lasso	 0.05374	1.35e-02	 0.4546	6.49e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000244879.3.GABPB1-AS1.wgt.RDat	GABPB1-AS1	15	5.06e+07	5.07e+07	0.236	rs3098180	-3.93	rs677143	 0.18503	 4.28	-0.2302	411	16	enet	 0.16724	2.30e-05	-0.5442	5.86e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000259715.1.CTD-3110H11.1.wgt.RDat	CTD-3110H11.1	15	5.07e+07	5.07e+07	0.191	rs3098180	-3.93	rs677143	 0.13565	 4.24	-0.2302	403	10	lasso	 0.09570	1.33e-03	-0.2203	8.26e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000185088.8.RPS27L.wgt.RDat	RPS27L	15	6.34e+07	6.35e+07	0.235	rs11857703	 4.14	rs953978	 0.30037	-5.56	-1.2879	510	10	enet	 0.30769	3.28e-09	 1.4540	1.46e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000090487.6.SPG21.wgt.RDat	SPG21	15	6.53e+07	6.53e+07	0.275	rs17208301	 3.18	rs8024697	 0.22150	-5.01	 1.4444	305	 3	lasso	 0.21373	1.43e-06	-1.3033	1.92e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000166938.8.DIS3L.wgt.RDat	DIS3L	15	6.66e+07	6.66e+07	0.306	rs1466434	-3.33	rs4550404	 0.10689	 4.29	-1.6791	502	 5	lasso	 0.13099	1.85e-04	-2.2190	2.65e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000075131.5.TIPIN.wgt.RDat	TIPIN	15	6.66e+07	6.67e+07	0.524	rs1466434	-3.33	rs6494562	 0.29495	 5.43	 2.0338	515	44	enet	 0.32771	8.14e-10	 0.9265	3.54e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000240821.1.RPL9P25.wgt.RDat	RPL9P25	15	6.67e+07	6.67e+07	0.243	rs1466434	-3.33	rs3803412	 0.22660	 5.01	 0.2149	503	 8	lasso	 0.18468	8.26e-06	 0.2999	7.64e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000128973.7.CLN6.wgt.RDat	CLN6	15	6.85e+07	6.85e+07	0.415	rs7164513	 2.79	rs8024471	 0.00885	 3.64	 2.4508	490	60	enet	 0.01778	1.04e-01	 0.6526	5.14e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000166173.9.LARP6.wgt.RDat	LARP6	15	7.11e+07	7.11e+07	0.304	rs2292854	 1.88	rs17770502	-0.01075	-3.61	-0.4308	391	 6	enet	 0.03002	5.10e-02	 1.2597	2.08e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000178802.13.MPI.wgt.RDat	MPI	15	7.52e+07	7.52e+07	0.126	rs3812945	 4.62	rs4886615	 0.03764	-3.88	-1.7360	268	27	enet	 0.06050	9.31e-03	 2.5676	1.02e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000260787.1.RP11-797A18.4.wgt.RDat	RP11-797A18.4	15	7.73e+07	7.73e+07	0.473	rs12148874	-2.21	rs4886509	 0.27688	-5.68	 1.0744	235	14	enet	 0.34044	3.29e-10	-0.7093	4.78e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000136425.8.CIB2.wgt.RDat	CIB2	15	7.84e+07	7.84e+07	0.218	rs34818499	-3.44	rs8036417	 0.26416	 5.14	-0.0667	406	 1	lasso	 0.20810	2.02e-06	-0.0667	9.47e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000169684.9.CHRNA5.wgt.RDat	CHRNA5	15	7.89e+07	7.89e+07	0.228	rs12438433	-3.63	rs8053	 0.26630	 5.41	-1.4138	424	 2	lasso	 0.23637	3.53e-07	-1.4142	1.57e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000136378.10.ADAMTS7.wgt.RDat	ADAMTS7	15	7.91e+07	7.91e+07	0.569	rs12438433	-3.63	rs16970638	-0.00913	 3.49	-0.2791	434	20	enet	 0.03546	3.75e-02	-0.2914	7.71e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000169609.9.C15orf40.wgt.RDat	C15orf40	15	8.37e+07	8.37e+07	0.309	rs17158916	 3.42	rs3816450	 0.09539	 3.63	-1.8214	315	 3	lasso	 0.04899	1.76e-02	-1.7804	7.50e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000064726.5.BTBD1.wgt.RDat	BTBD1	15	8.37e+07	8.37e+07	0.326	rs17158916	 3.42	rs11259905	 0.12909	-4.19	 0.2083	342	 5	lasso	 0.22344	7.89e-07	 0.1366	8.91e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000225151.6.AC103965.1.wgt.RDat	AC103965.1	15	8.49e+07	8.49e+07	0.171	rs11629965	-2.64	rs11633534	 0.19375	-4.58	 0.5039	258	 3	lasso	 0.15635	4.34e-05	-0.5052	6.13e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000184206.7.GOLGA6L4.wgt.RDat	GOLGA6L4	15	8.49e+07	8.49e+07	0.423	rs11629965	-2.64	rs3762169	 0.20753	 5.17	 1.5621	254	 7	lasso	 0.27569	2.82e-08	 1.3285	1.84e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000259683.1.RP11-182J1.14.wgt.RDat	RP11-182J1.14	15	8.49e+07	8.50e+07	0.242	rs11629965	-2.64	rs950169	 0.03442	 3.76	 1.0800	290	14	enet	 0.16133	3.25e-05	 2.3053	2.12e-02
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000230373.4.GOLGA6L5.wgt.RDat	GOLGA6L5	15	8.51e+07	8.51e+07	0.329	rs11629965	-2.64	rs4842947	 0.37231	 6.18	-0.4066	358	 8	lasso	 0.32951	7.17e-10	-0.4800	6.31e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000177082.8.WDR73.wgt.RDat	WDR73	15	8.52e+07	8.52e+07	0.252	rs2343675	 2.56	rs1107179	 0.16987	-4.50	-0.0268	372	11	lasso	 0.16059	3.39e-05	 0.7149	4.75e-01
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cortex/GTEx.Brain_Cortex.ENSG00000229212.3.RP11-561C5.4.wgt.RDat	RP11-561C5.4	15	8.58e+07	8.58e+07	0.241	rs2343675	 2.56	rs9744503	 0.13168	 4.94	 0.7068	521	 6	lasso	 0.14050	1.08e-04	 0.7897	4.30e-01
