FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000002016.12.RAD52.wgt.RDat	RAD52	12	1.02e+06	1.10e+06	0.263	rs6489750	-3.33	rs2240283	 0.10031	 4.60	-2.59701	424	 3	lasso	 0.150007	3.43e-05	-1.65240	0.09845
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000010278.7.CD9.wgt.RDat	CD9	12	6.31e+06	6.35e+06	0.252	rs10735055	 3.61	rs2268009	-0.00904	-3.31	 0.78761	500	25	enet	 0.000173	3.16e-01	-0.42181	0.67316
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000139190.12.VAMP1.wgt.RDat	VAMP1	12	6.57e+06	6.58e+06	0.221	rs12579603	-3.15	rs2532520	 0.16069	 4.99	 0.42857	390	27	enet	 0.199379	1.52e-06	 1.25395	0.20986
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000256667.2.KLRAP1.wgt.RDat	KLRAP1	12	1.07e+07	1.08e+07	0.624	rs2418096	-2.77	rs7965052	 0.29447	 5.81	 0.00826	457	22	enet	 0.251296	4.81e-08	-0.19807	0.84299
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000111215.7.PRR4.wgt.RDat	PRR4	12	1.10e+07	1.13e+07	0.454	rs16935010	-3.10	rs6488330	 0.22339	 6.41	 1.65862	491	23	enet	 0.434595	2.99e-14	 2.19085	0.02846
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000212127.5.TAS2R14.wgt.RDat	TAS2R14	12	1.11e+07	1.11e+07	0.287	rs17817150	-2.84	rs10772397	 0.14972	 5.96	 1.55265	366	16	enet	 0.275161	9.15e-09	 1.95373	0.05073
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000212125.2.TAS2R15.wgt.RDat	TAS2R15	12	1.11e+07	1.11e+07	0.332	rs17817150	-2.84	rs10772398	 0.17733	 5.36	 1.30865	379	 6	lasso	 0.221200	3.66e-07	 2.00906	0.04453
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000255837.1.TAS2R20.wgt.RDat	TAS2R20	12	1.11e+07	1.12e+07	0.228	rs17817150	-2.84	rs4298989	 0.09882	-4.58	-2.70993	381	14	lasso	 0.053705	1.09e-02	 2.66591	0.00768
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000256537.1.RP11-785H5.1.wgt.RDat	RP11-785H5.1	12	1.13e+07	1.13e+07	0.264	rs16935010	-3.10	rs2418216	 0.20934	 5.16	 1.49131	353	 4	lasso	 0.179187	5.54e-06	 1.50673	0.13188
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000182993.3.C12orf60.wgt.RDat	C12orf60	12	1.50e+07	1.51e+07	0.195	rs10772807	-3.48	rs2075268	 0.17307	 4.56	 2.30252	380	 3	lasso	 0.129997	1.17e-04	 2.18124	0.02917
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000121350.11.PYROXD1.wgt.RDat	PYROXD1	12	2.16e+07	2.16e+07	0.182	rs2306231	-3.22	rs6487223	 0.04182	-3.88	-1.24348	555	14	lasso	 0.003925	2.40e-01	-0.20604	0.83676
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000205707.6.LYRM5.wgt.RDat	LYRM5	12	2.53e+07	2.54e+07	0.273	rs10743538	-3.28	rs11047887	 0.16633	-4.91	-1.29825	559	15	enet	 0.068360	4.59e-03	 1.69186	0.09067
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000123104.7.ITPR2.wgt.RDat	ITPR2	12	2.65e+07	2.70e+07	0.558	rs17408660	 2.90	rs7139251	 0.63399	 8.06	-1.18905	805	 2	lasso	 0.630103	1.53e-23	-1.07100	0.28417
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000247903.1.RP11-421F16.3.wgt.RDat	RP11-421F16.3	12	2.71e+07	2.71e+07	0.615	rs2280431	 3.63	rs900743	 0.07194	-4.19	 0.90857	512	63	enet	 0.235463	1.41e-07	-0.10208	0.91870
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000257176.1.RP11-996F15.2.wgt.RDat	RP11-996F15.2	12	2.94e+07	2.95e+07	0.249	rs10771544	-2.78	rs10843391	 0.14936	 4.18	 0.72441	593	 4	lasso	 0.098676	7.64e-04	 0.67222	0.50144
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000110900.10.TSPAN11.wgt.RDat	TSPAN11	12	3.11e+07	3.11e+07	0.428	rs10843820	-3.99	rs4931386	 0.25926	-5.52	 0.57746	499	 8	lasso	 0.481638	3.70e-16	-0.12750	0.89854
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000013573.12.DDX11.wgt.RDat	DDX11	12	3.12e+07	3.13e+07	0.679	rs10843820	-3.99	rs6487970	 0.65584	-8.43	-0.39204	453	11	enet	 0.646916	1.48e-24	 0.38336	0.70146
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000134283.13.PPHLN1.wgt.RDat	PPHLN1	12	4.26e+07	4.28e+07	0.195	rs11181613	 2.83	rs12658	 0.01259	-3.87	 0.30137	535	 6	lasso	 0.049238	1.42e-02	-0.20201	0.83991
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000139168.3.ZCRB1.wgt.RDat	ZCRB1	12	4.27e+07	4.27e+07	0.130	rs11181613	 2.83	rs11181295	 0.06575	 4.13	-1.43966	427	 3	lasso	 0.018725	9.02e-02	-1.91814	0.05509
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000257225.1.RP11-328C8.4.wgt.RDat	RP11-328C8.4	12	4.29e+07	4.29e+07	0.401	rs11181613	 2.83	rs10880289	 0.29390	 6.28	 0.04706	419	 9	lasso	 0.349383	3.70e-11	 0.14121	0.88770
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000139174.6.PRICKLE1.wgt.RDat	PRICKLE1	12	4.29e+07	4.30e+07	0.211	rs11181613	 2.83	rs10880289	 0.08893	 4.58	 0.04706	470	15	enet	 0.127879	1.33e-04	 0.00482	0.99615
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000079337.11.RAPGEF3.wgt.RDat	RAPGEF3	12	4.81e+07	4.82e+07	0.383	rs3764013	 3.58	rs12818241	 0.19569	 5.00	-1.90968	535	12	lasso	 0.198104	1.65e-06	-2.15865	0.03088
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000240399.1.RP1-228P16.1.wgt.RDat	RP1-228P16.1	12	4.84e+07	4.84e+07	0.162	rs3764013	 3.58	rs11168421	 0.04890	-4.51	 0.42149	508	16	enet	 0.102720	6.00e-04	-0.26472	0.79122
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000152556.11.PFKM.wgt.RDat	PFKM	12	4.85e+07	4.85e+07	0.202	rs3764013	 3.58	rs10875798	 0.06720	-4.28	 0.63115	512	10	lasso	 0.069871	4.19e-03	-0.94813	0.34306
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000167535.3.CACNB3.wgt.RDat	CACNB3	12	4.92e+07	4.92e+07	0.275	rs6580699	 3.75	rs11168749	 0.25937	-5.29	 2.17763	340	 3	lasso	 0.219714	4.03e-07	-2.24024	0.02508
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000139537.6.CCDC65.wgt.RDat	CCDC65	12	4.93e+07	4.93e+07	0.329	rs6580699	 3.75	rs833483	 0.24449	 6.06	 1.83478	333	 7	lasso	 0.308516	8.24e-10	 1.26620	0.20544
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000134285.6.FKBP11.wgt.RDat	FKBP11	12	4.93e+07	4.93e+07	0.286	rs6580699	 3.75	rs2926806	 0.24100	 5.51	 1.66667	324	16	lasso	 0.246705	6.59e-08	 1.44587	0.14821
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000139636.11.LMBR1L.wgt.RDat	LMBR1L	12	4.95e+07	4.95e+07	0.180	rs6580699	 3.75	rs10747561	 0.14750	-4.62	 2.72800	308	 1	lasso	 0.122293	1.86e-04	-2.72800	0.00637
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000139624.8.CERS5.wgt.RDat	CERS5	12	5.05e+07	5.06e+07	0.528	rs7952734	 3.20	rs7294618	 0.65147	-8.15	-0.83333	313	19	enet	 0.653159	6.03e-25	 0.68941	0.49056
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000110925.2.CSRNP2.wgt.RDat	CSRNP2	12	5.15e+07	5.15e+07	0.223	rs224575	 3.01	rs7978723	 0.24911	 5.37	 1.24306	387	 6	lasso	 0.201744	1.31e-06	 1.42302	0.15473
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000111077.13.TENC1.wgt.RDat	TENC1	12	5.34e+07	5.35e+07	0.605	rs11170567	 3.67	rs10747658	 0.40636	-6.71	-1.41880	550	14	enet	 0.433650	3.25e-14	 1.32934	0.18374
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000205352.6.PRR13.wgt.RDat	PRR13	12	5.38e+07	5.38e+07	0.190	rs11170567	 3.67	rs8938	 0.01920	 3.90	 2.66871	393	 5	enet	 0.029601	4.60e-02	 2.59853	0.00936
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000135390.13.ATP5G2.wgt.RDat	ATP5G2	12	5.40e+07	5.41e+07	0.379	rs11170567	 3.67	rs10876481	 0.49833	 7.14	 0.46774	405	 5	lasso	 0.499389	6.37e-17	 0.48136	0.63026
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000139531.8.SUOX.wgt.RDat	SUOX	12	5.64e+07	5.64e+07	0.236	rs2242295	 3.19	rs705699	 0.19927	-5.21	-1.16379	283	 6	lasso	 0.202835	1.22e-06	 1.12957	0.25866
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000257303.1.RP11-977G19.11.wgt.RDat	RP11-977G19.11	12	5.67e+07	5.67e+07	0.167	rs2242295	 3.19	rs17118403	 0.19140	-4.71	 2.11345	254	14	lasso	 0.179672	5.38e-06	-2.08512	0.03706
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000110944.4.IL23A.wgt.RDat	IL23A	12	5.67e+07	5.67e+07	0.211	rs2643626	 2.75	rs2958154	 0.02321	-3.46	 0.00000	258	 4	lasso	 0.062935	6.32e-03	 1.18519	0.23594
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000076067.7.RBMS2.wgt.RDat	RBMS2	12	5.69e+07	5.70e+07	0.248	rs3803018	-3.16	rs2950390	 0.04916	 3.36	 0.05128	320	 5	lasso	 0.145228	4.60e-05	 0.49318	0.62188
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000025423.7.HSD17B6.wgt.RDat	HSD17B6	12	5.71e+07	5.72e+07	0.314	rs3803018	-3.16	rs1078043	 0.27422	 5.36	 2.27189	330	 5	lasso	 0.289841	3.21e-09	 2.36264	0.01815
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000166888.6.STAT6.wgt.RDat	STAT6	12	5.75e+07	5.75e+07	0.363	rs3803018	-3.16	rs10506347	 0.13783	 3.92	-2.27273	331	 6	lasso	 0.131330	1.08e-04	-1.95691	0.05036
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000123427.11.METTL21B.wgt.RDat	METTL21B	12	5.82e+07	5.82e+07	0.409	rs12368865	-3.08	rs11172344	 0.50159	 7.59	-0.29508	341	21	enet	 0.518980	8.50e-18	-0.34435	0.73058
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000166896.3.XRCC6BP1.wgt.RDat	XRCC6BP1	12	5.83e+07	5.84e+07	0.276	rs12368865	-3.08	rs10877041	 0.45223	-6.85	-1.44628	413	 2	lasso	 0.447046	9.69e-15	 1.44556	0.14830
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000177990.7.DPY19L2.wgt.RDat	DPY19L2	12	6.40e+07	6.41e+07	0.345	rs11175203	 3.00	rs12231958	 0.18959	-5.22	-0.12195	389	19	enet	 0.211790	6.79e-07	-0.06509	0.94810
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000118600.7.TMEM5.wgt.RDat	TMEM5	12	6.42e+07	6.42e+07	0.218	rs11175203	 3.00	rs10506466	 0.05522	-4.28	-0.50196	303	13	enet	 0.062917	6.32e-03	 0.29267	0.76977
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000111581.5.NUP107.wgt.RDat	NUP107	12	6.91e+07	6.91e+07	0.293	rs1383118	 4.57	rs7962663	 0.09154	 4.56	-2.57391	538	 6	lasso	 0.060158	7.44e-03	-2.59886	0.00935
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000127337.2.YEATS4.wgt.RDat	YEATS4	12	6.98e+07	6.98e+07	0.353	rs4075026	 3.25	rs2168029	 0.15509	 4.49	 0.12174	538	34	enet	 0.199173	1.54e-06	 1.66695	0.09552
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000166225.4.FRS2.wgt.RDat	FRS2	12	6.99e+07	7.00e+07	0.239	rs4075026	 3.25	rs530701	 0.00712	-3.71	-1.18841	634	27	enet	 0.020373	8.13e-02	 0.78748	0.43100
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000180481.6.GLIPR1L2.wgt.RDat	GLIPR1L2	12	7.58e+07	7.58e+07	0.439	rs1795669	-2.82	rs11180483	 0.58323	-7.73	 0.20661	490	 6	lasso	 0.574470	1.77e-20	-0.30580	0.75976
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000257497.1.RP11-585P4.5.wgt.RDat	RP11-585P4.5	12	7.59e+07	7.59e+07	0.214	rs1795669	-2.82	rs10879938	 0.12182	-4.93	 0.75207	497	11	enet	 0.123604	1.72e-04	-0.93322	0.35070
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000198707.10.CEP290.wgt.RDat	CEP290	12	8.84e+07	8.85e+07	0.529	rs790409	 1.88	rs17015408	 0.27213	 5.37	-0.98621	306	12	lasso	 0.251895	4.62e-08	-0.86371	0.38775
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000258302.1.RP11-981P6.1.wgt.RDat	RP11-981P6.1	12	9.00e+07	9.00e+07	0.466	rs7312093	 3.29	rs7134172	 0.26819	-5.40	-0.53782	366	41	enet	 0.211231	7.05e-07	 0.60718	0.54373
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000133639.3.BTG1.wgt.RDat	BTG1	12	9.25e+07	9.25e+07	0.214	rs7132890	 2.30	rs709219	 0.07153	 3.67	-0.03472	494	 3	lasso	 0.027148	5.35e-02	-0.28585	0.77499
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000028203.13.VEZT.wgt.RDat	VEZT	12	9.56e+07	9.57e+07	0.422	rs7296742	-3.13	rs12819813	 0.09687	 3.95	 0.99219	638	 6	lasso	 0.061861	6.73e-03	 0.04013	0.96799
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000139343.6.SNRPF.wgt.RDat	SNRPF	12	9.63e+07	9.63e+07	0.173	rs17041209	 2.74	rs17288108	 0.11727	 4.47	-1.18121	586	24	enet	 0.131362	1.07e-04	-0.71917	0.47204
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000258177.1.RP11-394J1.2.wgt.RDat	RP11-394J1.2	12	9.66e+07	9.66e+07	0.230	rs10777797	-3.86	rs11108625	 0.03648	 4.09	-0.23529	527	 5	lasso	 0.138129	7.11e-05	 1.87814	0.06036
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000120868.9.APAF1.wgt.RDat	APAF1	12	9.90e+07	9.91e+07	0.161	rs6538889	-3.03	rs2372395	 0.07213	 4.14	 0.06612	451	 4	lasso	 0.084053	1.82e-03	-0.54869	0.58322
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000238105.3.GOLGA2B.wgt.RDat	GOLGA2B	12	1.01e+08	1.01e+08	0.293	rs39681	-2.88	rs12370791	 0.03416	 4.18	-0.39013	344	25	enet	 0.112157	3.42e-04	-1.13506	0.25635
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000111666.6.CHPT1.wgt.RDat	CHPT1	12	1.02e+08	1.02e+08	0.382	rs17032033	 4.57	rs2695284	 0.24857	-5.53	-0.98374	474	 9	lasso	 0.302203	1.31e-09	 0.96220	0.33595
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000257681.1.RP11-341G23.4.wgt.RDat	RP11-341G23.4	12	1.04e+08	1.04e+08	0.489	rs11111539	 2.19	rs9132	 0.30497	 5.87	-0.90551	612	10	lasso	 0.309614	7.59e-10	-0.83156	0.40566
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000136051.9.KIAA1033.wgt.RDat	KIAA1033	12	1.06e+08	1.06e+08	0.304	rs10861366	-3.09	rs1107756	 0.24954	 5.21	-1.96639	658	 6	lasso	 0.177357	6.23e-06	-1.93027	0.05357
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000136044.7.APPL2.wgt.RDat	APPL2	12	1.06e+08	1.06e+08	0.269	rs10861366	-3.09	rs2440695	 0.28556	 5.56	-1.97479	611	 7	lasso	 0.247422	6.27e-08	-2.06109	0.03929
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000074590.9.NUAK1.wgt.RDat	NUAK1	12	1.06e+08	1.07e+08	0.288	rs17038460	 4.43	rs4964434	 0.20147	-5.11	-1.21875	625	21	enet	 0.160431	1.80e-05	 1.05724	0.29040
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000139436.16.GIT2.wgt.RDat	GIT2	12	1.10e+08	1.10e+08	0.648	rs3742021	-3.75	rs7314708	-0.00419	 3.67	 0.02534	323	20	lasso	-0.006768	5.72e-01	-0.83839	0.40181
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000229186.3.ADAM1A.wgt.RDat	ADAM1A	12	1.12e+08	1.12e+08	0.127	rs34245489	-1.73	rs7309841	 0.13281	-4.30	 1.14070	180	 1	lasso	 0.117811	2.43e-04	-1.14070	0.25399
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000111300.5.NAA25.wgt.RDat	NAA25	12	1.12e+08	1.13e+08	0.120	rs6489848	-2.08	rs16941724	-0.00572	 3.38	 1.29577	207	12	lasso	 0.000876	2.99e-01	 0.79571	0.42620
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000173064.6.HECTD4.wgt.RDat	HECTD4	12	1.13e+08	1.13e+08	0.247	rs7314882	 2.15	rs9805001	-0.00592	-3.83	-0.39048	323	24	enet	 0.059477	7.74e-03	 0.24992	0.80265
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000089220.4.PEBP1.wgt.RDat	PEBP1	12	1.19e+08	1.19e+08	0.394	rs11068674	 3.11	rs353888	 0.27254	 5.43	-0.70229	498	20	enet	 0.171337	9.10e-06	 0.17254	0.86301
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000089163.4.SIRT4.wgt.RDat	SIRT4	12	1.21e+08	1.21e+08	0.476	rs2292681	 2.93	rs16950058	-0.00977	 3.84	 0.33574	367	32	enet	 0.241760	9.22e-08	-0.11464	0.90873
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000110871.10.COQ5.wgt.RDat	COQ5	12	1.21e+08	1.21e+08	0.293	rs2292681	 2.93	rs2235218	 0.24898	 5.42	-1.39370	397	 2	lasso	 0.249713	5.36e-08	-1.39985	0.16156
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000122971.4.ACADS.wgt.RDat	ACADS	12	1.21e+08	1.21e+08	0.450	rs2708100	 3.38	rs11065202	 0.27597	 5.69	 0.30702	443	36	enet	 0.275670	8.82e-09	-0.10954	0.91277
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000157837.11.SPPL3.wgt.RDat	SPPL3	12	1.21e+08	1.21e+08	0.286	rs2708100	 3.38	rs625228	 0.22040	 5.29	-1.54783	485	 9	enet	 0.242711	8.64e-08	-1.74105	0.08168
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000188735.8.TMEM120B.wgt.RDat	TMEM120B	12	1.22e+08	1.22e+08	0.283	rs12827036	 3.49	rs2242259	 0.06322	-4.03	 1.94828	353	18	enet	 0.038900	2.63e-02	 1.08918	0.27607
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000158023.5.WDR66.wgt.RDat	WDR66	12	1.22e+08	1.22e+08	0.281	rs12827036	 3.49	rs6486782	 0.30893	 5.80	-1.56637	340	 8	lasso	 0.309592	7.61e-10	-1.43350	0.15171
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000183955.8.SETD8.wgt.RDat	SETD8	12	1.24e+08	1.24e+08	0.127	rs7953894	-6.76	rs28533432	 0.15899	-4.22	-0.86713	347	 3	lasso	 0.109624	3.97e-04	 1.07054	0.28438
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000111358.9.GTF2H3.wgt.RDat	GTF2H3	12	1.24e+08	1.24e+08	0.131	rs2682427	 5.88	rs4930737	 0.17684	-4.46	 2.67480	392	 2	lasso	 0.138538	6.93e-05	-2.69237	0.00709
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000168778.7.TCTN2.wgt.RDat	TCTN2	12	1.24e+08	1.24e+08	0.231	rs2682427	 5.88	rs7975233	 0.14553	 4.42	 2.31897	403	14	enet	 0.166762	1.21e-05	 2.74926	0.00597
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000196458.6.ZNF605.wgt.RDat	ZNF605	12	1.33e+08	1.34e+08	0.566	rs1882297	 3.78	rs11833667	 0.12160	 4.67	-0.56954	218	 8	lasso	 0.202642	1.23e-06	-0.07862	0.93734
FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000165475.9.CRYL1.wgt.RDat	CRYL1	13	2.10e+07	2.11e+07	0.277	rs1886176	 3.12	rs7984806	-0.00641	 3.64	 0.3038	511	28	enet	-0.008841	7.35e-01	-1.1603	0.2459
/array/dkia/eqtl/twas/expression_weights/GTEx/GTEx.Brain_Cerebellum/GTEx.Brain_Cerebellum.ENSG00000032742.13.IFT88.wgt.RDat	IFT88	13	2.11e+07	2.13e+07	0.291	rs1886176	 3.12	rs7319891	 0.24521	 5.22	 0.3448	551	 1	lasso	 0.222571	3.34e-07	 0.3448	0.7302
